signal_id,signal_time_jst,signal_time_unix,symbol,mc_band,mc,liquidity,entry_price,sl_price,tp_price,rr_ratio,atr,vwap,rsi,vol_surge,score_total,score_volume,score_vwap,score_rsi,score_liquidity,score_repro,score_penalty,signal_count,success_count,success_rate,adjusted_rate,ohlcv_aggregate,rsi_overbought,atr_sl_mult,atr_tp_mult,volume_surge_min,notified,notify_threshold,gecko_url,pool_address,token_address,outcome_checked_at,price_15m,price_30m,price_60m,high_60m,low_60m,sl_hit,tp_hit,outcome,pnl_pct
8f7d7efc,2026-02-26 00:06:54,1772032014,SANAET,$5M〜$50M,23907725,650397,0.0239077258294997,0.0161705105834368,0.041592789249072,2.29,0.004421265854893,0.0186946352329198,54.36,0.04,55,0.0,20.0,20.0,15.0,0.0,0.0,0,0,0.0,0.0,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/CuxLbyaZAC6X89me2unfuKRpy1H775rpVCE3i5L9Ztbi,CuxLbyaZAC6X89me2unfuKRpy1H775rpVCE3i5L9Ztbi,2ieDnfWLzrat7zGFz4qFh5FMg75WkQrvmWaAHeSZoxHZ,2026-02-26 01:19:16,0.0213097582070238,0.0217537354814205,0.0228281876142353,0.0241167560028656,0.0204444879754169,False,False,LOSS-,-4.52
9ba87220,2026-02-26 00:07:07,1772032027,WAR,$5M〜$50M,16877826,527694,0.0168778266431938,0.0160499541339692,0.0187701066642786,2.29,0.0004730700052712,0.0185793718168725,43.62,0.31,15,0.0,0.0,0.0,15.0,0.0,0.0,12,0,0.0,0.147,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/qNAGLPKnYzNtf5iJHdki9Prgodgra5BnadACgecdsjw,qNAGLPKnYzNtf5iJHdki9Prgodgra5BnadACgecdsjw,8opvqaWysX1oYbXuTL8PHaoaTiXD69VFYAX4smPebonk,2026-02-26 01:19:18,0.0163470484705756,0.0165324878763379,0.0173014865177518,0.017362443134586,0.0162259492494325,False,False,WIN+,2.51
00f625db,2026-02-26 00:11:47,1772032307,PMPR,$300K〜$1M,770302,75717,0.0007638340710061,0.0005089226123978,0.0014266038633877,2.6,0.0001019645834433,0.0008458618346804,41.32,0.15,21,0.0,0.0,0.0,15.0,5.8,0.0,7,3,0.429,0.458,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/BCH5me3iiBAYviFWdzH134JVGN6UdbUMbGMJJhT8JJ4K,BCH5me3iiBAYviFWdzH134JVGN6UdbUMbGMJJhT8JJ4K,AX9D7Nqtu3enaeL4ELxoagsNV7AyEQEhK2ziwiyJpump,2026-02-26 01:19:21,0.0008745184600882,0.0008848319035866,0.0007480182231602,0.0009689330327847,0.000615950694444,False,False,LOSS-,-2.07
73054a95,2026-02-26 00:11:50,1772032310,AUTISM,$1M〜$5M,1392239,110946,0.0013422460678169,0.0009608406745101,0.0022957595510841,2.5,0.0001907026966534,0.0014785218250491,33.79,0.5,15,0.0,0.0,0.0,15.0,0.0,0.0,5,0,0.0,0.25,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/8QYcaoqEcJ12N1CE5Wn8YqoDAidM3kH4QL9o78ibEE8w,8QYcaoqEcJ12N1CE5Wn8YqoDAidM3kH4QL9o78ibEE8w,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,2026-02-26 01:20:24,0.0012906634718904,0.0012771925457163,0.0009396914370449,0.001395484591065,0.0008735531163197,True,False,LOSS,-29.99
b8fddc59,2026-02-26 00:16:47,1772032607,PIGEON,$300K〜$1M,507538,95141,0.0004977677639593,0.0004397312829473,0.0006486626145902,2.6,2.3214592404764355e-05,0.0005639368592605,25.7,0.36,15,0.0,0.0,0.0,15.0,0.0,0.0,13,0,0.0,0.139,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/CimyjC9gZZwmX3FANaCm45gSWAFrLCtB6NQWjDNZkjgX,CimyjC9gZZwmX3FANaCm45gSWAFrLCtB6NQWjDNZkjgX,GB8KtQfMChhYrCYtd5PoAB42kAdkHnuyAincSSmFpump,2026-02-26 01:20:27,0.0004769972940329,0.0004563560324548,0.0003271761660669,0.0005125851991971,0.0002977874661535,True,False,LOSS,-34.27
f570b64e,2026-02-26 00:16:51,1772032611,gork,$1M〜$5M,3783776,545481,0.0038743853885235,0.003205438984974,0.0055467513973971,2.5,0.0003344732017747,0.0027591521874129,89.86,0.46,51,0.0,20.0,20.0,15.0,4.7,-8.6,10,3,0.3,0.367,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/37iWFSqgnTSAfShoBTBzQghwsTtkWAZW3yVzgJWKn6iK,37iWFSqgnTSAfShoBTBzQghwsTtkWAZW3yVzgJWKn6iK,38PgzpJYu2HkiYvV8qePFakB8tuobPdGm2FFEn7Dpump,2026-02-26 01:20:30,0.0045559934647187,0.0053858274619679,0.0094861403581415,0.0140907952032633,0.003585883209207,False,True,WIN,144.84
caf5935d,2026-02-26 00:21:47,1772032907,Lobstar,$5M〜$50M,5041476,323104,0.0050497948171739,0.0042182061498467,0.0069505689139216,2.29,0.0004751935241869,0.0074111532732542,28.42,0.21,15,0.0,0.0,0.0,15.0,0.0,0.0,23,0,0.0,0.089,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/AADJrfmWoHVXZhF1UkbHvNC5tqrBpkGdSaxtMYteDm2x,AADJrfmWoHVXZhF1UkbHvNC5tqrBpkGdSaxtMYteDm2x,AVF9F4C4j8b1Kh4BmNHqybDaHgnZpJ7W7yLvL7hUpump,2026-02-26 01:34:10,0.004853819047949,0.0049853216432387,0.0045059757671909,0.0052457411426818,0.0033135583566593,True,False,LOSS,-10.77
9e4edbb0,2026-02-26 00:21:50,1772032910,NYAN,$1M〜$5M,2806754,196523,5.6858413696452295e-05,5.090403428735379e-05,7.174436221919856e-05,2.5,2.977189704549253e-06,6.660741493977074e-05,29.49,0.1,16,0.0,0.0,0.0,15.0,0.9,0.0,2,0,0.0,0.357,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/EiL4DDCYrEF4XcKyu6FvxK7qXE7u5MFqPrxbex5FzVz7,EiL4DDCYrEF4XcKyu6FvxK7qXE7u5MFqPrxbex5FzVz7,FpECzw6x8RG4VBXfnVg3UJd8pq9CCxJUSWCKb4gebq8B,2026-02-26 01:34:13,5.3985074992816006e-05,5.436765802089016e-05,5.8822891763357135e-05,5.887466630414018e-05,4.8648109231792176e-05,True,False,LOSS,3.46
1e0c7043,2026-02-26 00:21:53,1772032913,67,$1M〜$5M,1766909,243669,0.0017675389493983,0.0016133525286315,0.0021530050013152,2.5,7.709321038337243e-05,0.0016775301904426,55.32,0.19,55,0.0,20.0,20.0,15.0,0.0,0.0,6,0,0.0,0.227,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/DMAFL613XTipuA3jFNYczavWT7XsiYf9cR3qmRMZQhB6,DMAFL613XTipuA3jFNYczavWT7XsiYf9cR3qmRMZQhB6,9AvytnUKsLxPxFHFqS6VLxaxt5p6BhYNr53SD2Chpump,2026-02-26 01:34:15,0.0017736086901361,0.0017224550506935,0.0016726036323841,0.0017904436815559,0.0016203691120128,False,False,LOSS-,-5.37
486333eb,2026-02-26 00:26:47,1772033207,Clude,$300K〜$1M,906470,89858,0.0009069648490859,0.0007494971796658,0.001316380789578,2.6,6.29870677680251e-05,0.0011135473369353,41.15,0.05,15,0.0,0.0,0.0,15.0,0.0,0.0,11,0,0.0,0.156,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/7udbgT6w6X5VpdZuEm4UHbkuUaULYFZmKhntbNuNmaUt,7udbgT6w6X5VpdZuEm4UHbkuUaULYFZmKhntbNuNmaUt,AWGCDT2gd8JadbYbYyZy1iKxfWokPNgrEQoU24zUpump,2026-02-26 01:34:18,0.0007844330788842,0.0007075998275734,0.0006508242453237,0.0009363026569791,0.0005945223102735,True,False,LOSS,-28.24
83ec37f7,2026-02-26 00:36:48,1772033808,Punch,$5M〜$50M,25811671,770393,0.0259300157963303,0.0231366594538901,0.0323148302933364,2.29,0.0015962036242515,0.033353548592772,21.72,0.99,16,0.0,0.0,0.0,15.0,1.2,0.0,7,1,0.143,0.292,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/A6KHMiFzn9AM7VKBtVP4fZNY9bCo2jP63R9dphaW1vrq,A6KHMiFzn9AM7VKBtVP4fZNY9bCo2jP63R9dphaW1vrq,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,2026-02-26 01:49:10,0.0251650477925985,0.0229938491985355,0.0249126357256025,0.0262864104852326,0.0220819055241897,True,False,LOSS,-3.92
9f0d26dc,2026-02-26 00:46:47,1772034407,NIRE,$300K〜$1M,530950,72506,0.0004979538884119,0.0002017781157472,0.00126801089734,2.6,0.0001184703090658,0.0003718743939794,70.7,0.62,56,0.0,20.0,20.0,15.0,0.7,0.0,1,0,0.0,0.417,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/Gwqf2oUbkvWUVvPkp4NivcAgZMfUS845KX5cWfjrZW8D,Gwqf2oUbkvWUVvPkp4NivcAgZMfUS845KX5cWfjrZW8D,7nePAcJhg88s1KFJptgaBvzYgHaUDzddgU65Etvtpump,2026-02-26 01:49:12,0.0006663136287098,0.0005808627812083,0.00058744961019,0.0007955221738043,0.0004044507416753,False,False,WIN+,17.97
330b9ff4,2026-02-26 00:51:47,1772034707,ROSCLAW,$1M〜$5M,1402392,108445,0.0013599261037425,0.0008933625301234,0.0025263350377901,2.5,0.0002332817868095,0.0006880721423511,77.32,1.72,62,0.0,20.0,20.0,15.0,6.7,0.0,13,5,0.385,0.417,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/BBeJvzFYLxLbyHU9j5jnz4TRCfTY6E3CBmQ2f9t6eH97,BBeJvzFYLxLbyHU9j5jnz4TRCfTY6E3CBmQ2f9t6eH97,BVdMM5Fd7MxcTExnokXZzmCtiLvd2Es5zZQqRLNmrzSy,2026-02-26 02:04:10,0.0011577192770855,0.0010919468522626,0.0009207038385504,0.0014877557576429,0.0008231948313902,True,False,LOSS,-32.3
01ca9db8,2026-02-26 00:51:50,1772034710,GROKIUS,$1M〜$5M,3251769,189689,0.0032735127550366,0.0027863616095093,0.0044913906188548,2.5,0.0002435755727636,0.0034843603155283,52.31,1.26,35,0.0,0.0,20.0,15.0,0.0,0.0,11,0,0.0,0.156,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/HUsE3ouq2rL2egjy1hURxYiiQw4uuv4QDdvpYedQ8Rdh,HUsE3ouq2rL2egjy1hURxYiiQw4uuv4QDdvpYedQ8Rdh,67ezHLk8PUkjJCXjmmgPbx85VowA52ghfRXa9A8Tpump,2026-02-26 02:04:12,0.0039132717275935,0.003670494110266,0.003928469720598,0.0042395491819766,0.0032139188983741,False,False,WIN+,20.01
639feb4c,2026-02-26 00:56:48,1772035008,PENGUIN,$5M〜$50M,7116811,449349,0.0071170916234161,0.0069240717575795,0.0075582798881856,2.29,0.0001102970661923,0.0069862239563029,50.23,0.24,55,0.0,20.0,20.0,15.0,0.0,0.0,9,0,0.0,0.179,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/DRAf8QxQY86h7yeHdo9GytXAF6GoTTT8oZjknwXV6dCS,DRAf8QxQY86h7yeHdo9GytXAF6GoTTT8oZjknwXV6dCS,8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,2026-02-26 02:04:15,0.0067144467608611,0.0069811642562031,0.0067835869687409,0.0071170916234161,0.0064993944739351,True,False,LOSS,-4.69
4bc99e8a,2026-02-26 01:01:47,1772035307,PsyopAnime,$1M〜$5M,4596653,325298,0.004565868847389,0.00398070115687,0.0060287880736864,2.5,0.0002925838452594,0.0057377590345023,31.82,2.29,20,5.3,0.0,0.0,15.0,0.0,0.0,18,0,0.0,0.109,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/FpyosQzp5ijfrxqqBVNm67rfam7VsbVNAm7PUf8Yvt1c,FpyosQzp5ijfrxqqBVNm67rfam7VsbVNAm7PUf8Yvt1c,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,2026-02-26 02:04:18,0.0046364967850035,0.0048563709001779,0.0048028620876797,0.0048740151646415,0.0043171585202864,False,False,WIN+,5.19
1a0c5017,2026-02-26 01:06:48,1772035608,USELESS,$5M〜$50M,42277440,1592071,0.0424992975000092,0.0411571425479693,0.0455670802475289,2.29,0.0007669456868799,0.0407019672647908,53.88,0.59,58,0.0,20.0,20.0,15.0,2.9,0.0,12,3,0.25,0.324,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/Q2sPHPdUWFMg7M7wwrQKLrn619cAucfRsmhVJffodSp,Q2sPHPdUWFMg7M7wwrQKLrn619cAucfRsmhVJffodSp,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,2026-02-26 02:19:10,0.0442095049620418,0.0436827381258437,0.0444151811718443,0.0452621326094126,0.0421422095054433,False,False,WIN+,4.51
291a3a3a,2026-02-26 01:06:51,1772035611,AgenC,$1M〜$5M,2227624,136567,0.0023233444533123,0.0014117880162197,0.0046022355460439,2.5,0.0004557782185463,0.0021801460735107,24.93,2.19,38,2.4,20.0,0.0,15.0,0.7,0.0,1,0,0.0,0.417,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/BUMh6YebpBvAh4by4oTGJUvzQ9CvH6dqPgrZvXFDMwC1,BUMh6YebpBvAh4by4oTGJUvzQ9CvH6dqPgrZvXFDMwC1,5yC9BM8KUsJTPbWPLfA2N8qH1s9V8DQ3Vcw1G6Jdpump,2026-02-26 02:19:12,0.0026374144728722,0.0025869140790337,0.0031187628872366,0.0031668504914079,0.0020916148400684,False,False,WIN+,34.24
69e33363,2026-02-26 01:06:54,1772035614,CLAW,$1M〜$5M,1455833,103295,0.0014058255748069,0.0009809544349394,0.0024680034244754,2.5,0.0002124355699337,0.003028596552067,26.54,1.3,15,0.0,0.0,0.0,15.0,0.0,0.0,39,0,0.0,0.057,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/CqC3Hz1VLgRtoy8Kcahif6vxAcYNyQVM7SWxLXCQAfcK,CqC3Hz1VLgRtoy8Kcahif6vxAcYNyQVM7SWxLXCQAfcK,739dnZEG4yaBWFsY8L8ZwrfhGG6dhtCSercW8Umspump,2026-02-26 02:19:15,0.001226276273866,0.0012215088978266,0.0012434950579853,0.0015532492934155,0.0009324695767833,True,False,LOSS,-11.55
a5a40cd3,2026-02-26 01:11:47,1772035907,Pippkin,$1M〜$5M,3705943,176700,0.0039791139859406,0.0029434297134629,0.006568324667135,2.5,0.0005178421362388,0.0028241204939686,59.33,1.04,55,0.0,20.0,20.0,15.0,0.0,0.0,7,0,0.0,0.208,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/GGTdMaanNbGtDd8pGq6JbbSVBcEWbPTggy1VN5TFxDV3,GGTdMaanNbGtDd8pGq6JbbSVBcEWbPTggy1VN5TFxDV3,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,2026-02-26 02:19:18,0.0039472238506467,0.0039546952328698,0.0039840075909645,0.0044670771328572,0.0036346847839943,False,False,WIN+,0.12
e5ba0cf1,2026-02-26 01:21:47,1772036507,DATACLAW,$300K〜$1M,804489,83228,0.0008056192262593,0.0004871897252192,0.0016335359289634,2.6,0.000127371800416,0.0011031438061186,52.21,0.59,37,0.0,0.0,20.0,15.0,2.2,0.0,3,1,0.333,0.438,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/A9aoE41kUqsKcYGSr5hvhZ2hJF5xZCWuE9D94J8ZPbkd,A9aoE41kUqsKcYGSr5hvhZ2hJF5xZCWuE9D94J8ZPbkd,Duxeg8HrG89Dq95oyiydrnFd8irZhjApGZu8PYrEpump,2026-02-26 02:34:10,0.0008097400335398,0.0006529276502679,0.0007192766422663,0.000955852255586,0.0005382248302283,False,False,LOSS-,-10.72
0390e31d,2026-02-26 01:21:50,1772036510,WAR,$5M〜$50M,17218307,531279,0.0172704183468537,0.0163580819171603,0.0193557587575815,2.29,0.0005213351026819,0.0184649678142684,54.82,1.1,35,0.0,0.0,20.0,15.0,0.0,0.0,14,0,0.0,0.132,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/qNAGLPKnYzNtf5iJHdki9Prgodgra5BnadACgecdsjw,qNAGLPKnYzNtf5iJHdki9Prgodgra5BnadACgecdsjw,8opvqaWysX1oYbXuTL8PHaoaTiXD69VFYAX4smPebonk,2026-02-26 02:34:13,0.017339052017693,0.0166159277448638,0.0168528921825505,0.0174407686431981,0.0161512404197512,True,False,LOSS,-2.42
82f39f93,2026-02-26 01:21:52,1772036512,House,$1M〜$5M,1947951,440873,0.0019506918525514,0.0018441606302166,0.0022170199083887,2.5,5.326561116744142e-05,0.0016621649243297,50.21,0.25,58,0.0,20.0,20.0,15.0,2.6,0.0,9,2,0.222,0.321,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/Gj5t6KjTw3gWW7SrMHEi1ojCkaYHyvLwb17gktf96HNH,Gj5t6KjTw3gWW7SrMHEi1ojCkaYHyvLwb17gktf96HNH,DitHyRMQiSDhn5cnKMJV2CDDt6sVct96YrECiM49pump,2026-02-26 02:34:16,0.0019674265284603,0.0019208160460412,0.0019367669703759,0.0019858561364653,0.0019181667333696,False,False,LOSS-,-0.71
e4519881,2026-02-26 01:22:05,1772036525,PMPR,$300K〜$1M,667588,72934,0.0007286734324897,0.0004850789110573,0.0013620191882139,2.6,9.743780857296068e-05,0.0008702636376765,43.65,0.78,15,0.0,0.0,0.0,15.0,0.0,0.0,5,0,0.0,0.25,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/BCH5me3iiBAYviFWdzH134JVGN6UdbUMbGMJJhT8JJ4K,BCH5me3iiBAYviFWdzH134JVGN6UdbUMbGMJJhT8JJ4K,AX9D7Nqtu3enaeL4ELxoagsNV7AyEQEhK2ziwiyJpump,2026-02-26 02:34:19,0.0006622597589523,0.000745171698243,0.0007238821622907,0.0007871910772387,0.0005244993819778,False,False,LOSS-,-0.66
40839917,2026-02-26 01:22:18,1772036538,AUTISM,$300K〜$1M,842881,87705,0.0008250207823971,0.0005452998167157,0.0015522952931689,2.6,0.0001118883862725,0.0015940532378781,12.56,1.52,15,0.0,0.0,0.0,15.0,0.0,0.0,9,0,0.0,0.179,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/8QYcaoqEcJ12N1CE5Wn8YqoDAidM3kH4QL9o78ibEE8w,8QYcaoqEcJ12N1CE5Wn8YqoDAidM3kH4QL9o78ibEE8w,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,2026-02-26 02:34:22,0.0009803580272311,0.000978757919887,0.0012929276412563,0.0015206349312373,0.0007256053479353,False,False,WIN+,56.71
15497571,2026-02-26 01:26:47,1772036807,$HACHI,$1M〜$5M,4498630,95948,4.617137648868843e-09,4.238317239336272e-09,5.56418867270027e-09,2.5,1.8941020476628547e-10,4.652053423741902e-09,34.63,0.65,15,0.0,0.0,0.0,15.0,0.0,0.0,18,2,0.111,0.196,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/DqAfrGV2GBxpGRsq6Xk1z9ojRncqgLeeVPaKg5bCc24Z,DqAfrGV2GBxpGRsq6Xk1z9ojRncqgLeeVPaKg5bCc24Z,x95HN3DWvbfCBtTjGm587z8suK3ec6cwQwgZNLbWKyp,2026-02-26 02:35:25,4.748989896445674e-09,4.613715964704808e-09,4.816555873042952e-09,4.824479033347064e-09,4.530425844755944e-09,False,False,WIN+,4.32
37d25669,2026-02-26 01:26:51,1772036811,gork,$5M〜$50M,10090378,913086,0.0100855965569237,0.0080715685533466,0.0146890891365285,2.29,0.0011508731449011,0.0070501793009005,82.06,3.88,83,25.0,20.0,20.0,15.0,3.0,-0.2,15,4,0.267,0.325,15,82,1.75,4.0,2.0,True,70,https://www.geckoterminal.com/solana/pools/37iWFSqgnTSAfShoBTBzQghwsTtkWAZW3yVzgJWKn6iK,37iWFSqgnTSAfShoBTBzQghwsTtkWAZW3yVzgJWKn6iK,38PgzpJYu2HkiYvV8qePFakB8tuobPdGm2FFEn7Dpump,2026-02-26 02:35:28,0.0081035965877215,0.0083962214076963,0.0070964897455421,0.0103416726412735,0.0064493144841123,True,False,LOSS,-29.64
3f51efbb,2026-02-26 01:31:47,1772037107,SANAET,$5M〜$50M,22741568,640862,0.0227415680329864,0.0171428718917614,0.0355385877843578,2.29,0.0031992549378428,0.0188060042678383,51.11,0.01,55,0.0,20.0,20.0,15.0,0.0,0.0,0,0,0.0,0.0,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/CuxLbyaZAC6X89me2unfuKRpy1H775rpVCE3i5L9Ztbi,CuxLbyaZAC6X89me2unfuKRpy1H775rpVCE3i5L9Ztbi,2ieDnfWLzrat7zGFz4qFh5FMg75WkQrvmWaAHeSZoxHZ,2026-02-26 02:35:31,0.0226643352876884,0.0232231514939702,0.023355369713613,0.023452105195871,0.0225643508452298,False,False,WIN+,2.7
07428d5d,2026-02-26 01:31:49,1772037109,KIMCHI,$300K〜$1M,936783,82814,0.0009368075462254,0.0007359887608629,0.0014589363881677,2.6,8.032751414497965e-05,0.0010386409379104,52.53,0.08,48,0.0,0.0,20.0,15.0,12.8,0.0,7,6,0.857,0.708,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/5nMsiD6CjDci1y83ihC2Ph7oMpfiogz5MGUzHJzUcXdU,5nMsiD6CjDci1y83ihC2Ph7oMpfiogz5MGUzHJzUcXdU,AWpD39myXc7emw5M9cMCofkbo92x5FKWdGHWYpZFdoge,2026-02-26 02:35:44,0.0008812415430176,0.0009439669427447,0.0009576207146741,0.0010877438316953,0.0008492768869775,False,False,WIN+,2.22
4715ceca,2026-02-26 01:36:49,1772037409,67,$1M〜$5M,1703170,242751,0.0017037776842841,0.0015555892082179,0.0020742488744497,2.5,7.409423803311993e-05,0.0016810534069815,44.78,0.24,35,0.0,20.0,0.0,15.0,0.0,0.0,8,0,0.0,0.192,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/DMAFL613XTipuA3jFNYczavWT7XsiYf9cR3qmRMZQhB6,DMAFL613XTipuA3jFNYczavWT7XsiYf9cR3qmRMZQhB6,9AvytnUKsLxPxFHFqS6VLxaxt5p6BhYNr53SD2Chpump,2026-02-26 02:49:10,0.0017320368446279,0.0017243566138972,0.0018657460271297,0.0018672794370027,0.0016983605417444,False,False,WIN+,9.51
71679988,2026-02-26 01:41:47,1772037707,MACMINI,$1M〜$5M,1864157,133733,0.0018641573913557,0.0013616432574151,0.0031204427262071,2.5,0.0002512570669702,0.0019029967429189,32.8,0.77,16,0.0,0.0,0.0,15.0,0.9,0.0,2,0,0.0,0.357,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/FV7QJ4FSZFpkvSNPEaJBZLVJxe4XjgoNFBwBGGf2vTRF,FV7QJ4FSZFpkvSNPEaJBZLVJxe4XjgoNFBwBGGf2vTRF,2QKrBtNECja4cJygxA7igwqxahs93GNmuQ2We2stpump,2026-02-26 02:49:12,0.0022099853304686,0.0024352398727798,0.0023667478546342,0.0025357313367193,0.0018157541681068,False,False,WIN+,26.96
b0dc35d4,2026-02-26 01:41:51,1772037711,gork,$1M〜$5M,1131550,145384,0.0011329522920093,0.0008731036899092,0.0017825737972597,2.5,0.00012992430105,0.0010106421857881,70.98,2.59,71,13.6,20.0,20.0,15.0,2.5,0.0,19,5,0.263,0.312,15,87,2.0,5.0,3.0,True,70,https://www.geckoterminal.com/solana/pools/AZmU4Bv6TPHimgqBe5eRsRQ18KKKr2aemHdqmfbVKqvr,AZmU4Bv6TPHimgqBe5eRsRQ18KKKr2aemHdqmfbVKqvr,76EDL5qNcte2ZH29quTaFzagXjWAEY83CATEjyA6pump,2026-02-26 02:49:15,0.0013546156067561,0.001392039694468,0.001089784030169,0.0015650955771313,0.001075050184225,False,False,LOSS-,-3.81
3ef3f1cf,2026-02-26 01:46:47,1772038007,Clude,$300K〜$1M,673714,79929,0.0006704318971127,0.0005012757474379,0.0011102378862671,2.6,6.766245986991884e-05,0.000977942061911,38.87,0.1,15,0.0,0.0,0.0,15.0,0.0,0.0,17,0,0.0,0.114,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/7udbgT6w6X5VpdZuEm4UHbkuUaULYFZmKhntbNuNmaUt,7udbgT6w6X5VpdZuEm4UHbkuUaULYFZmKhntbNuNmaUt,AWGCDT2gd8JadbYbYyZy1iKxfWokPNgrEQoU24zUpump,2026-02-26 02:49:18,0.0006221886408472,0.0006315186857004,0.0006177414536597,0.0007071451634,0.000584952371395,False,False,LOSS-,-7.86
c186f91f,2026-02-26 01:51:47,1772038307,NIRE,$300K〜$1M,560126,78500,0.0005825852602269,0.0002579758749299,0.0014265696619991,2.6,0.0001298437541187,0.0004144949394125,53.24,0.2,56,0.0,20.0,20.0,15.0,0.8,0.0,3,0,0.0,0.312,5,91,2.5,6.5,5.0,False,70,https://www.geckoterminal.com/solana/pools/Gwqf2oUbkvWUVvPkp4NivcAgZMfUS845KX5cWfjrZW8D,Gwqf2oUbkvWUVvPkp4NivcAgZMfUS845KX5cWfjrZW8D,7nePAcJhg88s1KFJptgaBvzYgHaUDzddgU65Etvtpump,2026-02-26 03:04:10,0.0007933132233325,0.001743223809856,0.002667491218625,0.0034497763506884,0.0004100668594694,False,True,WIN,357.87
579c88c9,2026-02-26 01:56:47,1772038607,Lobstar,$1M〜$5M,4685895,314508,0.0046839636349816,0.0036304882790702,0.00731765202476,2.5,0.0005267376779556,0.0068713209947404,34.72,0.51,15,0.0,0.0,0.0,15.0,0.0,0.0,21,0,0.0,0.096,15,87,2.0,5.0,3.0,False,70,https://www.geckoterminal.com/solana/pools/AADJrfmWoHVXZhF1UkbHvNC5tqrBpkGdSaxtMYteDm2x,AADJrfmWoHVXZhF1UkbHvNC5tqrBpkGdSaxtMYteDm2x,AVF9F4C4j8b1Kh4BmNHqybDaHgnZpJ7W7yLvL7hUpump,2026-02-26 03:04:13,0.0043551891828225,0.0042189958633604,0.0039555029975722,0.0047454239019979,0.0038064929607545,False,False,LOSS-,-15.55
899ab56d,2026-02-26 01:56:49,1772038609,Punch,$5M〜$50M,25437211,771114,0.0253603661463067,0.0226155876805559,0.0316341454965941,2.29,0.0015684448375718,0.0328893231823221,33.31,0.35,15,0.0,0.0,0.0,15.0,0.0,0.0,9,1,0.111,0.25,15,82,1.75,4.0,2.0,False,70,https://www.geckoterminal.com/solana/pools/A6KHMiFzn9AM7VKBtVP4fZNY9bCo2jP63R9dphaW1vrq,A6KHMiFzn9AM7VKBtVP4fZNY9bCo2jP63R9dphaW1vrq,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,2026-02-26 03:04:16,0.0255472800402886,0.0259882859310209,0.0257974294778361,0.0265585453926751,0.024682818746136,False,False,WIN+,1.72
